ID,Title,Tags,Score,Solved,Accepted,Link
474F,Ant colony,"data structures, math, number theory",2100,5301,0,https://codeforces.com/problemset/problem/474/F
474E,Pillars,"binary search, data structures, dp, sortings, trees",2000,2375,0,https://codeforces.com/problemset/problem/474/E
474D,Flowers,dp,1700,18159,0,https://codeforces.com/problemset/problem/474/D
474C,Captain Marmot,"brute force, geometry",2000,2822,0,https://codeforces.com/problemset/problem/474/C
474B,Worms,"binary search, implementation",1200,30043,0,https://codeforces.com/problemset/problem/474/B
474A,Keyboard,implementation,900,28894,0,https://codeforces.com/problemset/problem/474/A
472G,Design Tutorial: Increase the Constraints,"bitmasks, data structures, fft",2800,295,0,https://codeforces.com/problemset/problem/472/G
472F,Design Tutorial: Change the Goal,"constructive algorithms, math, matrices",2700,219,0,https://codeforces.com/problemset/problem/472/F
472E,Design Tutorial: Learn from a Game,"constructive algorithms, implementation",2800,106,0,https://codeforces.com/problemset/problem/472/E
472D,Design Tutorial: Inverse the Problem,"dfs and similar, dsu, shortest paths, trees",1900,3819,0,https://codeforces.com/problemset/problem/472/D
472C,Design Tutorial: Make It Nondeterministic,greedy,1400,6068,0,https://codeforces.com/problemset/problem/472/C
448D,Multiplication Table,"binary search, brute force",1800,9809,0,https://codeforces.com/problemset/problem/448/D
448C,Painting Fence,"divide and conquer, dp, greedy",1900,6368,0,https://codeforces.com/problemset/problem/448/C
448B,Suffix Structures,"implementation, strings",1400,12874,0,https://codeforces.com/problemset/problem/448/B
448A,Rewards,implementation,800,20908,0,https://codeforces.com/problemset/problem/448/A
447B,DZY Loves Strings,"greedy, implementation",1000,16695,0,https://codeforces.com/problemset/problem/447/B
447A,DZY Loves Hash,implementation,800,7959,0,https://codeforces.com/problemset/problem/447/A
446E,DZY Loves Bridges,"math, matrices",3100,94,0,https://codeforces.com/problemset/problem/446/E
446D,DZY Loves Games,"math, matrices, probabilities",2800,270,0,https://codeforces.com/problemset/problem/446/D
446C,DZY Loves Fibonacci Numbers,"data structures, math, number theory",2400,2260,0,https://codeforces.com/problemset/problem/446/C
446B,DZY Loves Modification,"brute force, data structures, greedy",2000,3179,0,https://codeforces.com/problemset/problem/446/B
446A,DZY Loves Sequences,"dp, implementation, two pointers",1600,10682,0,https://codeforces.com/problemset/problem/446/A
445B,DZY Loves Chemistry,"dfs and similar, dsu, greedy",1400,9366,0,https://codeforces.com/problemset/problem/445/B
445A,DZY Loves Chessboard,"dfs and similar, implementation",1200,20576,0,https://codeforces.com/problemset/problem/445/A
444E,DZY Loves Planting,"binary search, dsu, trees",2700,540,0,https://codeforces.com/problemset/problem/444/E
444D,DZY Loves Strings,"binary search, hashing, strings, two pointers",2500,579,0,https://codeforces.com/problemset/problem/444/D
444C,DZY Loves Colors,data structures,2400,2075,0,https://codeforces.com/problemset/problem/444/C
444B,DZY Loves FFT,probabilities,2300,919,0,https://codeforces.com/problemset/problem/444/B
444A,DZY Loves Physics,"greedy, math",1600,3020,0,https://codeforces.com/problemset/problem/444/A
443B,Kolya and Tandem Repeat,"brute force, implementation, strings",1500,3682,0,https://codeforces.com/problemset/problem/443/B
443A,Anton and Letters,"constructive algorithms, implementation",800,56173,0,https://codeforces.com/problemset/problem/443/A
442E,Gena and Second Distance,geometry,3100,144,0,https://codeforces.com/problemset/problem/442/E
442D,Adam and Tree,"data structures, trees",2600,740,0,https://codeforces.com/problemset/problem/442/D
442C,Artem and Array,"data structures, greedy",2500,1351,0,https://codeforces.com/problemset/problem/442/C
442B,Andrey and Problem,"greedy, math, probabilities",1800,4379,0,https://codeforces.com/problemset/problem/442/B
442A,Borya and Hanabi,"bitmasks, brute force, implementation",1700,1970,0,https://codeforces.com/problemset/problem/442/A
441E,Valera and Number,"bitmasks, dp, math, probabilities",2400,417,0,https://codeforces.com/problemset/problem/441/E
441D,Valera and Swaps,"constructive algorithms, dsu, graphs, implementation, math, string suffix structures",2100,947,0,https://codeforces.com/problemset/problem/441/D
441C,Valera and Tubes,"constructive algorithms, dfs and similar, implementation",1500,9522,0,https://codeforces.com/problemset/problem/441/C
441B,Valera and Fruits,"greedy, implementation",1400,6121,0,https://codeforces.com/problemset/problem/441/B
441A,Valera and Antique Items,implementation,1000,15730,0,https://codeforces.com/problemset/problem/441/A
440D,Berland Federalization,"dp, trees",2200,402,0,https://codeforces.com/problemset/problem/440/D
440C,One-Based Arithmetic,"brute force, dfs and similar, divide and conquer",1800,786,0,https://codeforces.com/problemset/problem/440/C
440B,Balancer,"greedy, implementation",1600,1716,0,https://codeforces.com/problemset/problem/440/B
440A,Forgotten Episode,implementation,800,5191,0,https://codeforces.com/problemset/problem/440/A
439E,Devu and Birthday Celebration,"combinatorics, dp, math",2100,1255,0,https://codeforces.com/problemset/problem/439/E
439D,Devu and his Brother,"binary search, sortings, ternary search, two pointers",1700,4541,0,https://codeforces.com/problemset/problem/439/D
439C,Devu and Partitioning of the Array,"brute force, constructive algorithms, implementation, number theory",1700,3478,0,https://codeforces.com/problemset/problem/439/C
439B,"Devu, the Dumb Guy","implementation, sortings",1200,12229,0,https://codeforces.com/problemset/problem/439/B
439A,"Devu, the Singer and Churu, the Joker","greedy, implementation",900,20831,0,https://codeforces.com/problemset/problem/439/A
438E,The Child and Binary Tree,"combinatorics, divide and conquer, fft, number theory",3100,1324,0,https://codeforces.com/problemset/problem/438/E
438D,The Child and Sequence,"data structures, math",2300,4783,0,https://codeforces.com/problemset/problem/438/D
437E,The Child and Polygon,"dp, geometry",2500,519,0,https://codeforces.com/problemset/problem/437/E
437D,The Child and Zoo,"dsu, sortings",1900,2748,0,https://codeforces.com/problemset/problem/437/D
437C,The Child and Toy,"graphs, greedy, sortings",1400,11596,0,https://codeforces.com/problemset/problem/437/C
437B,The Child and Set,"bitmasks, greedy, implementation, sortings",1500,7596,0,https://codeforces.com/problemset/problem/437/B
437A,The Child and Homework,implementation,1300,7953,0,https://codeforces.com/problemset/problem/437/A
436F,Banners,"brute force, data structures, dp",3000,255,0,https://codeforces.com/problemset/problem/436/F
436E,Cardboard Box,"data structures, greedy",2600,705,0,https://codeforces.com/problemset/problem/436/E
436D,Pudding Monsters,dp,2800,260,0,https://codeforces.com/problemset/problem/436/D
436C,Dungeons and Candies,"dsu, graphs, greedy, trees",1800,2375,0,https://codeforces.com/problemset/problem/436/C
436B,Om Nom and Spiders,"implementation, math",1400,2937,0,https://codeforces.com/problemset/problem/436/B
436A,Feed with Candy,greedy,1500,3026,0,https://codeforces.com/problemset/problem/436/A
435E,Special Graph,,2500,187,0,https://codeforces.com/problemset/problem/435/E
435D,Special Grid,"brute force, dp, greedy",2000,689,0,https://codeforces.com/problemset/problem/435/D
435C,Cardiogram,implementation,1600,2403,0,https://codeforces.com/problemset/problem/435/C
435B,Pasha Maximizes,greedy,1400,5558,0,https://codeforces.com/problemset/problem/435/B
435A,Queue on Bus Stop,implementation,1000,8423,0,https://codeforces.com/problemset/problem/435/A
434E,Furukawa Nagisa's Tree,"binary search, divide and conquer, sortings, trees",3000,184,0,https://codeforces.com/problemset/problem/434/E
434D,Nanami's Power Plant,flows,2900,315,0,https://codeforces.com/problemset/problem/434/D
433E,Tachibana Kanade's Tofu,dp,2500,409,0,https://codeforces.com/problemset/problem/433/E
433D,Nanami's Digital Board,"dsu, implementation",2000,974,0,https://codeforces.com/problemset/problem/433/D
433C,Ryouko's Memory Note,"implementation, math, sortings",1800,2173,0,https://codeforces.com/problemset/problem/433/C
433B,Kuriyama Mirai's Stones,"dp, implementation, sortings",1200,23255,0,https://codeforces.com/problemset/problem/433/B
433A,Kitahara Haruki's Gift,"brute force, implementation",1100,12080,0,https://codeforces.com/problemset/problem/433/A
432E,Square Tiling,"constructive algorithms, greedy",2300,587,0,https://codeforces.com/problemset/problem/432/E
432D,Prefixes and Suffixes,"dp, string suffix structures, strings, two pointers",2000,5826,0,https://codeforces.com/problemset/problem/432/D
432C,Prime Swaps,"greedy, sortings",1800,2253,0,https://codeforces.com/problemset/problem/432/C
432B,Football Kit,"brute force, greedy, implementation",1200,10140,0,https://codeforces.com/problemset/problem/432/B
432A,Choosing Teams,"greedy, implementation, sortings",800,39815,0,https://codeforces.com/problemset/problem/432/A
431E,Chemistry Experiment,"binary search, data structures, ternary search",2200,571,0,https://codeforces.com/problemset/problem/431/E
431D,Random Task,"binary search, bitmasks, combinatorics, dp, math",2100,1823,0,https://codeforces.com/problemset/problem/431/D
431C,k-Tree,"dp, implementation, trees",1600,18791,0,https://codeforces.com/problemset/problem/431/C
431B,Shower Line,"brute force, implementation",1200,8764,0,https://codeforces.com/problemset/problem/431/B
431A,Black Square,implementation,800,34078,0,https://codeforces.com/problemset/problem/431/A
430B,Balls Game,"brute force, two pointers",1400,3176,0,https://codeforces.com/problemset/problem/430/B
430A,Points and Segments (easy),"constructive algorithms, sortings",1600,2012,0,https://codeforces.com/problemset/problem/430/A
429E,Points and Segments,graphs,3000,585,0,https://codeforces.com/problemset/problem/429/E
429D,Tricky Function,"data structures, divide and conquer, geometry",2200,2111,0,https://codeforces.com/problemset/problem/429/D
429C,Guess the Tree,"bitmasks, constructive algorithms, dp, greedy, trees",2300,761,0,https://codeforces.com/problemset/problem/429/C
429B,Working out,dp,1600,7132,0,https://codeforces.com/problemset/problem/429/B
429A,Xor-tree,"dfs and similar, trees",1300,8178,0,https://codeforces.com/problemset/problem/429/A
427E,Police Patrol,"greedy, implementation, math, ternary search",2000,1323,0,https://codeforces.com/problemset/problem/427/E
427D,Match & Catch,"dp, string suffix structures, strings",2200,1690,0,https://codeforces.com/problemset/problem/427/D
427C,Checkposts,"dfs and similar, graphs, two pointers",1700,9599,0,https://codeforces.com/problemset/problem/427/C
427B,Prison Transfer,"data structures, implementation",1100,11582,0,https://codeforces.com/problemset/problem/427/B
427A,Police Recruits,implementation,800,45679,0,https://codeforces.com/problemset/problem/427/A
426B,Sereja and Mirroring,implementation,1300,3425,0,https://codeforces.com/problemset/problem/426/B
426A,Sereja and Mugs,implementation,800,7664,0,https://codeforces.com/problemset/problem/426/A
425E,Sereja and Sets,dp,2500,430,0,https://codeforces.com/problemset/problem/425/E
425D,Sereja and Squares,"binary search, data structures, hashing",2300,1207,0,https://codeforces.com/problemset/problem/425/D
425C,Sereja and Two Sequences,"data structures, dp",2300,833,0,https://codeforces.com/problemset/problem/425/C
425B,Sereja and Table,"bitmasks, greedy",2200,1141,0,https://codeforces.com/problemset/problem/425/B
425A,Sereja and Swaps,"brute force, sortings",1500,3372,0,https://codeforces.com/problemset/problem/425/A
424E,Colored Jenga,"dfs and similar, dp, probabilities",2500,94,0,https://codeforces.com/problemset/problem/424/E
424D,Biathlon Track,"binary search, brute force, constructive algorithms, data structures, dp",2300,507,0,https://codeforces.com/problemset/problem/424/D
424C,Magic Formulas,math,1600,4470,0,https://codeforces.com/problemset/problem/424/C
424B,Megacity,"binary search, greedy, implementation, sortings",1200,6082,0,https://codeforces.com/problemset/problem/424/B
424A,Squats,implementation,900,6770,0,https://codeforces.com/problemset/problem/424/A
421D,Bug in Code,"binary search, data structures, sortings",1900,421,0,https://codeforces.com/problemset/problem/421/D
421A,Pasha and Hamsters,"constructive algorithms, implementation",800,4736,0,https://codeforces.com/problemset/problem/421/A
420E,Playing the ball,geometry,2600,165,0,https://codeforces.com/problemset/problem/420/E
420D,Cup Trick,data structures,2200,595,0,https://codeforces.com/problemset/problem/420/D
420C,Bug in Code,"data structures, graphs, implementation, two pointers",1900,1105,0,https://codeforces.com/problemset/problem/420/C
420B,Online Meeting,implementation,1800,967,0,https://codeforces.com/problemset/problem/420/B
420A,Start Up,implementation,1000,4734,0,https://codeforces.com/problemset/problem/420/A
418E,Tricky Password,data structures,3100,195,0,https://codeforces.com/problemset/problem/418/E
418D,Big Problems for Organizers,"data structures, graphs, trees",2800,376,0,https://codeforces.com/problemset/problem/418/D
417E,Square Table,"constructive algorithms, math, probabilities",2400,657,0,https://codeforces.com/problemset/problem/417/E
417D,Cunning Gena,"bitmasks, dp, greedy, sortings",1900,1850,0,https://codeforces.com/problemset/problem/417/D
417C,Football,"constructive algorithms, graphs, implementation",1400,4186,0,https://codeforces.com/problemset/problem/417/C
417B,Crash,implementation,1400,1601,0,https://codeforces.com/problemset/problem/417/B
417A,Elimination,"dp, implementation, math",1500,2365,0,https://codeforces.com/problemset/problem/417/A
416E,President's Path,"dp, graphs, shortest paths",2500,1151,0,https://codeforces.com/problemset/problem/416/E
416D,Population Size,"greedy, implementation, math",2400,750,0,https://codeforces.com/problemset/problem/416/D
416C,Booking System,"binary search, dp, greedy, implementation",1600,6439,0,https://codeforces.com/problemset/problem/416/C
416B,Art Union,"brute force, dp, implementation",1300,7356,0,https://codeforces.com/problemset/problem/416/B
416A,Guess a number!,"greedy, implementation, two pointers",1400,7343,0,https://codeforces.com/problemset/problem/416/A
415B,Mashmokh and Tokens,"binary search, greedy, implementation, math",1500,5158,0,https://codeforces.com/problemset/problem/415/B
415A,Mashmokh and Lights,implementation,900,7620,0,https://codeforces.com/problemset/problem/415/A
414E,Mashmokh's Designed Problem,data structures,3200,148,0,https://codeforces.com/problemset/problem/414/E
414D,Mashmokh and Water Tanks,"binary search, data structures, greedy, trees, two pointers",2300,609,0,https://codeforces.com/problemset/problem/414/D
414C,Mashmokh and Reverse Operation,"combinatorics, divide and conquer",2100,1870,0,https://codeforces.com/problemset/problem/414/C
414B,Mashmokh and ACM,"combinatorics, dp, number theory",1400,15800,0,https://codeforces.com/problemset/problem/414/B
414A,Mashmokh and Numbers,"constructive algorithms, number theory",1500,8592,0,https://codeforces.com/problemset/problem/414/A
413E,Maze 2D,"data structures, divide and conquer",2200,466,0,https://codeforces.com/problemset/problem/413/E
413D,2048,"bitmasks, dp",2000,600,0,https://codeforces.com/problemset/problem/413/D
413C,Jeopardy!,"greedy, math",1400,1982,0,https://codeforces.com/problemset/problem/413/C
413B,Spyke Chatting,implementation,1300,1532,0,https://codeforces.com/problemset/problem/413/B
413A,Data Recovery,implementation,1200,2213,0,https://codeforces.com/problemset/problem/413/A
412E,E-mail Addresses,implementation,1900,739,0,https://codeforces.com/problemset/problem/412/E
412D,Giving Awards,dfs and similar,2000,1517,0,https://codeforces.com/problemset/problem/412/D
412C,Pattern,"implementation, strings",1200,3073,0,https://codeforces.com/problemset/problem/412/C
412B,Network Configuration,"greedy, sortings",900,4210,0,https://codeforces.com/problemset/problem/412/B
412A,Poster,"greedy, implementation",900,3620,0,https://codeforces.com/problemset/problem/412/A
411C,Kicker,implementation,1700,956,0,https://codeforces.com/problemset/problem/411/C
411B,Multi-core Processor,implementation,1600,1170,0,https://codeforces.com/problemset/problem/411/B
411A,Password Check,"*special problem, implementation",800,5402,0,https://codeforces.com/problemset/problem/411/A
409I,Feed the Golorp,*special problem,2400,92,0,https://codeforces.com/problemset/problem/409/I
409H,A + B Strikes Back,"*special problem, brute force, constructive algorithms, dsu, implementation",1500,6578,0,https://codeforces.com/problemset/problem/409/H
409G,On a plane,"*special problem, geometry",2200,419,0,https://codeforces.com/problemset/problem/409/G
409F,000001,*special problem,1900,1807,0,https://codeforces.com/problemset/problem/409/F
409E,Dome,*special problem,1800,477,0,https://codeforces.com/problemset/problem/409/E
409D,Big Data,*special problem,1700,1493,0,https://codeforces.com/problemset/problem/409/D
409C,Magnum Opus,*special problem,1700,1747,0,https://codeforces.com/problemset/problem/409/C
409B,Mysterious Language,*special problem,1700,1186,0,https://codeforces.com/problemset/problem/409/B
409A,The Great Game,*special problem,1700,2160,0,https://codeforces.com/problemset/problem/409/A
408B,Garland,implementation,1200,6808,0,https://codeforces.com/problemset/problem/408/B
408A,Line to Cashier,implementation,900,9428,0,https://codeforces.com/problemset/problem/408/A
407E,k-d-sequence,data structures,3100,468,0,https://codeforces.com/problemset/problem/407/E
407D,Largest Submatrix 3,"dp, hashing",2700,434,0,https://codeforces.com/problemset/problem/407/D
407C,Curious Array,"brute force, combinatorics, implementation, math",2500,811,0,https://codeforces.com/problemset/problem/407/C
407B,Long Path,"dp, implementation",1600,5634,0,https://codeforces.com/problemset/problem/407/B
407A,Triangle,"brute force, geometry, implementation, math",1600,4240,0,https://codeforces.com/problemset/problem/407/A
406E,Hamming Triples,"implementation, math, two pointers",2800,188,0,https://codeforces.com/problemset/problem/406/E
406D,Hill Climbing,"dfs and similar, geometry, trees",2200,1010,0,https://codeforces.com/problemset/problem/406/D
405E,Graph Cutting,"dfs and similar, graphs",2300,1124,0,https://codeforces.com/problemset/problem/405/E
405D,Toy Sum,"greedy, implementation, math",1700,2895,0,https://codeforces.com/problemset/problem/405/D
405C,Unusual Product,"implementation, math",1600,4240,0,https://codeforces.com/problemset/problem/405/C
405B,Domino Effect,,1100,5116,0,https://codeforces.com/problemset/problem/405/B
405A,Gravity Flip,"greedy, implementation, sortings",900,61468,0,https://codeforces.com/problemset/problem/405/A
404E,Maze 1D,"binary search, greedy, implementation",2200,481,0,https://codeforces.com/problemset/problem/404/E
404D,Minesweeper 1D,"dp, implementation",1900,1702,0,https://codeforces.com/problemset/problem/404/D
404C,Restore Graph,"dfs and similar, graphs, sortings",1800,4315,0,https://codeforces.com/problemset/problem/404/C
404B,Marathon,"implementation, math",1500,2781,0,https://codeforces.com/problemset/problem/404/B
404A,Valera and X,implementation,1000,17138,0,https://codeforces.com/problemset/problem/404/A
403E,Two Rooted Trees,"data structures, implementation, trees",2900,161,0,https://codeforces.com/problemset/problem/403/E
403D,Beautiful Pairs of Numbers,"combinatorics, dp",2300,951,0,https://codeforces.com/problemset/problem/403/D
402E,Strictly Positive Matrix,"graphs, math",2200,1745,0,https://codeforces.com/problemset/problem/402/E
402D,Upgrading Array,"dp, greedy, math, number theory",1800,2182,0,https://codeforces.com/problemset/problem/402/D
402C,Searching for Graph,"brute force, constructive algorithms, graphs",1500,4788,0,https://codeforces.com/problemset/problem/402/C
402B,Trees in a Row,"brute force, implementation",1400,3272,0,https://codeforces.com/problemset/problem/402/B
402A,Nuts,"greedy, math",1100,4227,0,https://codeforces.com/problemset/problem/402/A
401E,Olympic Games,math,2500,152,0,https://codeforces.com/problemset/problem/401/E
401D,Roman and Numbers,"bitmasks, brute force, combinatorics, dp, number theory",2000,3108,0,https://codeforces.com/problemset/problem/401/D
401C,Team,"constructive algorithms, greedy, implementation",1400,15522,0,https://codeforces.com/problemset/problem/401/C
401B,Sereja and Contests,"greedy, implementation, math",1200,4172,0,https://codeforces.com/problemset/problem/401/B
401A,Vanya and Cards,"implementation, math",800,13834,0,https://codeforces.com/problemset/problem/401/A
400E,Inna and Binary Logic,"binary search, bitmasks, data structures",2100,807,0,https://codeforces.com/problemset/problem/400/E
400D,Dima and Bacteria,"dsu, graphs, shortest paths",2000,2424,0,https://codeforces.com/problemset/problem/400/D
400C,Inna and Huge Candy Matrix,"implementation, math",1500,2725,0,https://codeforces.com/problemset/problem/400/C
400B,Inna and New Matrix of Candies,"brute force, implementation, schedules",1200,5715,0,https://codeforces.com/problemset/problem/400/B
400A,Inna and Choose Options,implementation,1000,6102,0,https://codeforces.com/problemset/problem/400/A
389B,Fox and Cross,"greedy, implementation",1100,6034,0,https://codeforces.com/problemset/problem/389/B
389A,Fox and Number Game,"greedy, math",1000,11634,0,https://codeforces.com/problemset/problem/389/A
388E,Fox and Meteor Shower,geometry,3100,102,0,https://codeforces.com/problemset/problem/388/E
388D,Fox and Perfect Sets,math,2700,346,0,https://codeforces.com/problemset/problem/388/D
388C,Fox and Card Game,"games, greedy, sortings",2000,2465,0,https://codeforces.com/problemset/problem/388/C
388B,Fox and Minimal path,"bitmasks, constructive algorithms, graphs, implementation, math",1900,2038,0,https://codeforces.com/problemset/problem/388/B
388A,Fox and Box Accumulation,"greedy, sortings",1400,9819,0,https://codeforces.com/problemset/problem/388/A
387E,George and Cards,"binary search, data structures",2200,726,0,https://codeforces.com/problemset/problem/387/E
387D,George and Interesting Graph,graph matchings,2200,738,0,https://codeforces.com/problemset/problem/387/D
387C,George and Number,"greedy, implementation",1700,2020,0,https://codeforces.com/problemset/problem/387/C
387B,George and Round,"brute force, greedy, two pointers",1200,10438,0,https://codeforces.com/problemset/problem/387/B
387A,George and Sleep,implementation,900,8003,0,https://codeforces.com/problemset/problem/387/A
386D,Game with Points,"dp, graphs, implementation, shortest paths",2100,329,0,https://codeforces.com/problemset/problem/386/D
386C,Diverse Substrings,"dp, strings, two pointers",2000,555,0,https://codeforces.com/problemset/problem/386/C
386B,"Fly, freebies, fly!","binary search, brute force, implementation",1400,1806,0,https://codeforces.com/problemset/problem/386/B
386A,Second-Price Auction,implementation,800,4313,0,https://codeforces.com/problemset/problem/386/A
385E,Bear in the Field,"math, matrices",2300,494,0,https://codeforces.com/problemset/problem/385/E
385D,Bear and Floodlight,"bitmasks, dp, geometry",2200,640,0,https://codeforces.com/problemset/problem/385/D
385C,Bear and Prime Numbers,"binary search, brute force, data structures, dp, implementation, math, number theory",1700,7918,0,https://codeforces.com/problemset/problem/385/C
385B,Bear and Strings,"brute force, greedy, implementation, math, strings",1200,7711,0,https://codeforces.com/problemset/problem/385/B
385A,Bear and Raspberry,"brute force, greedy, implementation",1000,13782,0,https://codeforces.com/problemset/problem/385/A
384B,Multitasking,"greedy, implementation, sortings, two pointers",1500,3106,0,https://codeforces.com/problemset/problem/384/B
384A,Coder,implementation,800,13664,0,https://codeforces.com/problemset/problem/384/A
383E,Vowels,"combinatorics, divide and conquer, dp",2700,1643,0,https://codeforces.com/problemset/problem/383/E
383D,Antimatter,dp,2300,2460,0,https://codeforces.com/problemset/problem/383/D
383C,Propagating tree,"data structures, dfs and similar, trees",2000,4654,0,https://codeforces.com/problemset/problem/383/C
383B,Volcanoes,"binary search, implementation, sortings, two pointers",2500,591,0,https://codeforces.com/problemset/problem/383/B
383A,Milking cows,"data structures, greedy",1600,4736,0,https://codeforces.com/problemset/problem/383/A
382E,Ksenia and Combinatorics,"combinatorics, dp",2600,286,0,https://codeforces.com/problemset/problem/382/E
382D,Ksenia and Pawns,"dfs and similar, graphs, implementation, trees",2200,579,0,https://codeforces.com/problemset/problem/382/D
382C,Arithmetic Progression,"implementation, sortings",1700,7068,0,https://codeforces.com/problemset/problem/382/C
382B,Number Busters,"binary search, math",2000,1273,0,https://codeforces.com/problemset/problem/382/B
382A,Ksenia and Pan Scales,"greedy, implementation",1100,8651,0,https://codeforces.com/problemset/problem/382/A
381B,Sereja and Stairs,"greedy, implementation, sortings",1100,5698,0,https://codeforces.com/problemset/problem/381/B
381A,Sereja and Dima,"greedy, implementation, two pointers",800,35248,0,https://codeforces.com/problemset/problem/381/A
380E,Sereja and Dividing,data structures,2600,242,0,https://codeforces.com/problemset/problem/380/E
380D,Sereja and Cinema,"combinatorics, math",2500,376,0,https://codeforces.com/problemset/problem/380/D
380C,Sereja and Brackets,"data structures, schedules",2000,9400,0,https://codeforces.com/problemset/problem/380/C
380B,Sereja and Tree,"graphs, implementation",2400,485,0,https://codeforces.com/problemset/problem/380/B
380A,Sereja and Prefixes,"binary search, brute force",1600,2427,0,https://codeforces.com/problemset/problem/380/A
379G,New Year Cactus,dp,3100,104,0,https://codeforces.com/problemset/problem/379/G
379F,New Year Tree,"data structures, divide and conquer, trees",2400,1701,0,https://codeforces.com/problemset/problem/379/F
379E,New Year Tree Decorations,"geometry, schedules, sortings",2500,312,0,https://codeforces.com/problemset/problem/379/E
379D,New Year Letter,"bitmasks, brute force, dp",2000,1347,0,https://codeforces.com/problemset/problem/379/D
379C,New Year Ratings Change,"greedy, sortings",1400,6050,0,https://codeforces.com/problemset/problem/379/C
379B,New Year Present,"constructive algorithms, implementation",1200,6386,0,https://codeforces.com/problemset/problem/379/B
379A,New Year Candles,implementation,1000,34362,0,https://codeforces.com/problemset/problem/379/A
378B,Semifinals,"implementation, sortings",1300,4316,0,https://codeforces.com/problemset/problem/378/B
378A,Playing with Dice,brute force,800,18648,0,https://codeforces.com/problemset/problem/378/A
377E,Cookie Clicker,"dp, geometry",2800,297,0,https://codeforces.com/problemset/problem/377/E
377D,Developing Game,data structures,2400,834,0,https://codeforces.com/problemset/problem/377/D
377C,Captains Mode,"bitmasks, dp, games",2200,953,0,https://codeforces.com/problemset/problem/377/C
377B,Preparing for the Contest,"binary search, data structures, greedy, sortings",1900,1833,0,https://codeforces.com/problemset/problem/377/B
377A,Maze,dfs and similar,1600,16053,0,https://codeforces.com/problemset/problem/377/A
376B,I.O.U.,implementation,1300,4915,0,https://codeforces.com/problemset/problem/376/B
376A,Lever,"implementation, math",900,7808,0,https://codeforces.com/problemset/problem/376/A
375E,Red and Black Tree,"dp, implementation, math",3000,315,0,https://codeforces.com/problemset/problem/375/E
375D,Tree and Queries,"data structures, dfs and similar, trees",2400,4342,0,https://codeforces.com/problemset/problem/375/D
375C,Circling Round Treasures,"bitmasks, shortest paths",2600,403,0,https://codeforces.com/problemset/problem/375/C
375B,Maximum Submatrix 2,"data structures, dp, implementation, sortings",1600,4572,0,https://codeforces.com/problemset/problem/375/B
375A,Divisible by Seven,"math, number theory",1600,3995,0,https://codeforces.com/problemset/problem/375/A
374E,Inna and Babies,"binary search, data structures, dsu, geometry, implementation",2600,160,0,https://codeforces.com/problemset/problem/374/E
374D,Inna and Sequence,"binary search, data structures, dp, trees",2000,765,0,https://codeforces.com/problemset/problem/374/D
374C,Inna and Dima,"dfs and similar, dp, graphs, implementation",1900,2304,0,https://codeforces.com/problemset/problem/374/C
374B,Inna and Nine,"combinatorics, greedy",1500,2954,0,https://codeforces.com/problemset/problem/374/B
374A,Inna and Pink Pony,"greedy, implementation",2000,2633,0,https://codeforces.com/problemset/problem/374/A
373B,Making Sequences is Fun,"binary search, implementation, math",1600,2237,0,https://codeforces.com/problemset/problem/373/B
373A,Collecting Beats is Fun,implementation,900,8817,0,https://codeforces.com/problemset/problem/373/A
372E,Drawing Circles is Fun,"combinatorics, geometry",3000,144,0,https://codeforces.com/problemset/problem/372/E
372D,Choosing Subtree is Fun,"binary search, data structures, dfs and similar, trees, two pointers",2600,646,0,https://codeforces.com/problemset/problem/372/D
372C,Watching Fireworks is Fun,"data structures, dp, math",2100,2475,0,https://codeforces.com/problemset/problem/372/C
372B,Counting Rectangles is Fun,"brute force, divide and conquer, dp",1900,2211,0,https://codeforces.com/problemset/problem/372/B
372A,Counting Kangaroos is Fun,"binary search, greedy, sortings, two pointers",1600,9506,0,https://codeforces.com/problemset/problem/372/A
371E,Subway Innovation,"greedy, math, two pointers",2000,990,0,https://codeforces.com/problemset/problem/371/E
371D,Vessels,"data structures, dsu, implementation, trees",1800,4119,0,https://codeforces.com/problemset/problem/371/D
371C,Hamburgers,"binary search, brute force",1600,14583,0,https://codeforces.com/problemset/problem/371/C
371B,Fox Dividing Cheese,"math, number theory",1300,8618,0,https://codeforces.com/problemset/problem/371/B
371A,K-Periodic Array,"greedy, implementation, math",1000,5080,0,https://codeforces.com/problemset/problem/371/A
370E,Summer Reading,"dp, greedy",2500,203,0,https://codeforces.com/problemset/problem/370/E
370D,Broken Monitor,"brute force, constructive algorithms, greedy, implementation",2100,548,0,https://codeforces.com/problemset/problem/370/D
370C,Mittens,"constructive algorithms, greedy, sortings",1800,1395,0,https://codeforces.com/problemset/problem/370/C
370B,Berland Bingo,implementation,1300,2348,0,https://codeforces.com/problemset/problem/370/B
370A,"Rook, Bishop and King","graphs, math, shortest paths",1100,7535,0,https://codeforces.com/problemset/problem/370/A
369E,Valera and Queries,"binary search, data structures",2200,1584,0,https://codeforces.com/problemset/problem/369/E
369D,Valera and Fools,"dfs and similar, dp, graphs, shortest paths",2200,967,0,https://codeforces.com/problemset/problem/369/D
369C,Valera and Elections,"dfs and similar, graphs, trees",1600,7658,0,https://codeforces.com/problemset/problem/369/C
369B,Valera and Contest,"constructive algorithms, implementation, math",1400,5448,0,https://codeforces.com/problemset/problem/369/B
